federal_district,region,Название_полигона,Вид_организации,area_km2,population,Количество_организаций,density_per_1000km2,density_per_100k
Центральный,Смоленская обл,Смоленская,СРО акционерных инвестиционных фондов и управляющих компаний ИФ ПИФ и НПФ,49779.0,863987.0,0,0.0,0.0
Центральный,Смоленская обл,Смоленская,СРО Брокеров,49779.0,863987.0,0,0.0,0.0
Центральный,Смоленская обл,Смоленская,СРО Дилеров,49779.0,863987.0,0,0.0,0.0
Центральный,Смоленская обл,Смоленская,СРО Регистраторов,49779.0,863987.0,0,0.0,0.0
Центральный,Смоленская обл,Смоленская,Операторы обмена цифровых финансовых активов,49779.0,863987.0,0,0.0,0.0
Центральный,Смоленская обл,Смоленская,СРО Форекс-дилеров,49779.0,863987.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Все организации,34462.0,956292.0,326,9.45969473623121,34.09000598143663
Центральный,Тамбовская обл,Тамбовская,Микрокредитные компании,34462.0,956292.0,58,1.6830131739307064,6.065093088721855
Центральный,Тамбовская обл,Тамбовская,Ломбарды,34462.0,956292.0,15,0.4352620277406999,1.5685585574280658
Центральный,Тамбовская обл,Тамбовская,Кредитные потребительские кооперативы,34462.0,956292.0,9,0.26115721664441993,0.9411351344568395
Центральный,Тамбовская обл,Тамбовская,Сельскохозяйственные кредитные потребительские кооперативы,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Операторы по приему платежей,34462.0,956292.0,2,0.05803493703209332,0.2091411409904088
Центральный,Тамбовская обл,Тамбовская,Кредитные организации,34462.0,956292.0,237,6.877140038303058,24.78322520736344
Центральный,Тамбовская обл,Тамбовская,Брокеры,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Дилеры,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Специализированные депозитарии ИФ ПИФ и НПФ,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Регистраторы,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Управляющие компании ИФ ПИФ и НПФ,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Депозитарии,34462.0,956292.0,1,0.02901746851604666,0.1045705704952044
Центральный,Тамбовская обл,Тамбовская,Саморегулируемые организации в сфере финансового рынка,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Депозитариев,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Управляющих,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Специализированных депозитариев,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Управляющие компании специализированных обществ,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Страховые брокеры,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Микрофинансовые компании,34462.0,956292.0,4,0.11606987406418665,0.4182822819808176
Центральный,Тамбовская обл,Тамбовская,Инвестиционные советники,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Жилищные накопительные кооперативы,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Доверительные управляющие,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Список лиц осуществляющих деятельность представителей владельцев облигаций,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Аудиторские организации оказывающие аудиторские услуги общественно значимым организациям на финансовом рынке,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Страховые организации,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Операторы инвестиционных платформ,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Операторы платежных систем,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Операторы информационных систем с выпуском цифровых финансовых активов,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Объединения субъектов страхового дела,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Информационные агентства,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Негосударственные пенсионные фонды НПФ,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Операторы товарных поставок,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Участники эксперимента по партнерскому финансированию,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Биржи,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Клиринговые организации,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Микрофинансовых организаций,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Аккредитованные организации осуществляющие аттестацию специалистов финансового рынка,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Операторы финансовых платформ,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Бюро кредитных историй,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Страховых организаций и иностранных страховых организаций,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Сельскохозяйственных кредитных потребительских кооперативов,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Общества взаимного страхования,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Центральный депозитарий,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Репозитарии,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Акционерные инвестиционные фонды,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Центральные контрагенты,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Негосударственных пенсионных фондов,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Саморегулируемые организации актуариев,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Инвестиционных советников,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Кредитные рейтинговые агентства ,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Форекс-дилеры,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Страховых брокеров,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Кредитных потребительских кооперативов,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО акционерных инвестиционных фондов и управляющих компаний ИФ ПИФ и НПФ,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Брокеров,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Дилеров,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Регистраторов,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,Операторы обмена цифровых финансовых активов,34462.0,956292.0,0,0.0,0.0
Центральный,Тамбовская обл,Тамбовская,СРО Форекс-дилеров,34462.0,956292.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Все организации,84201.0,1199747.0,316,3.752924549589672,26.33888644855957
Центральный,Тверская обл,Тверская,Микрокредитные компании,84201.0,1199747.0,77,0.9144784503746987,6.418019799174327
Центральный,Тверская обл,Тверская,Ломбарды,84201.0,1199747.0,9,0.10688709160223751,0.7501581583450511
Центральный,Тверская обл,Тверская,Кредитные потребительские кооперативы,84201.0,1199747.0,9,0.10688709160223751,0.7501581583450511
Центральный,Тверская обл,Тверская,Сельскохозяйственные кредитные потребительские кооперативы,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Операторы по приему платежей,84201.0,1199747.0,9,0.10688709160223751,0.7501581583450511
Центральный,Тверская обл,Тверская,Кредитные организации,84201.0,1199747.0,209,2.482155793874182,17.420339454901743
Центральный,Тверская обл,Тверская,Брокеры,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Дилеры,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Специализированные депозитарии ИФ ПИФ и НПФ,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Регистраторы,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Управляющие компании ИФ ПИФ и НПФ,84201.0,1199747.0,1,0.011876343511359723,0.08335090648278345
Центральный,Тверская обл,Тверская,Депозитарии,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Саморегулируемые организации в сфере финансового рынка,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Депозитариев,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Управляющих,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Специализированных депозитариев,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Управляющие компании специализированных обществ,84201.0,1199747.0,1,0.011876343511359723,0.08335090648278345
Центральный,Тверская обл,Тверская,Страховые брокеры,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Микрофинансовые компании,84201.0,1199747.0,1,0.011876343511359723,0.08335090648278345
Центральный,Тверская обл,Тверская,Инвестиционные советники,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Жилищные накопительные кооперативы,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Доверительные управляющие,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Список лиц осуществляющих деятельность представителей владельцев облигаций,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Аудиторские организации оказывающие аудиторские услуги общественно значимым организациям на финансовом рынке,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Страховые организации,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Операторы инвестиционных платформ,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Операторы платежных систем,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Операторы информационных систем с выпуском цифровых финансовых активов,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Объединения субъектов страхового дела,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Информационные агентства,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Негосударственные пенсионные фонды НПФ,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Операторы товарных поставок,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Участники эксперимента по партнерскому финансированию,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Биржи,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Клиринговые организации,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Микрофинансовых организаций,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Аккредитованные организации осуществляющие аттестацию специалистов финансового рынка,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Операторы финансовых платформ,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Бюро кредитных историй,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Страховых организаций и иностранных страховых организаций,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Сельскохозяйственных кредитных потребительских кооперативов,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Общества взаимного страхования,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Центральный депозитарий,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Репозитарии,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Акционерные инвестиционные фонды,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Центральные контрагенты,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Негосударственных пенсионных фондов,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Саморегулируемые организации актуариев,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Инвестиционных советников,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Кредитные рейтинговые агентства ,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Форекс-дилеры,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Страховых брокеров,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Кредитных потребительских кооперативов,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО акционерных инвестиционных фондов и управляющих компаний ИФ ПИФ и НПФ,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Брокеров,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Дилеров,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Регистраторов,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,Операторы обмена цифровых финансовых активов,84201.0,1199747.0,0,0.0,0.0
Центральный,Тверская обл,Тверская,СРО Форекс-дилеров,84201.0,1199747.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Все организации,25679.0,1471140.0,389,15.148564975271622,26.442078931984717
Центральный,Тульская обл,Тульская,Микрокредитные компании,25679.0,1471140.0,55,2.1418279528019006,3.738597278301181
Центральный,Тульская обл,Тульская,Ломбарды,25679.0,1471140.0,22,0.8567311811207601,1.4954389113204725
Центральный,Тульская обл,Тульская,Кредитные потребительские кооперативы,25679.0,1471140.0,24,0.9346158339499202,1.6313879032586973
Центральный,Тульская обл,Тульская,Сельскохозяйственные кредитные потребительские кооперативы,25679.0,1471140.0,2,0.07788465282916,0.13594899193822477
Центральный,Тульская обл,Тульская,Операторы по приему платежей,25679.0,1471140.0,7,0.27259628490206006,0.47582147178378675
Центральный,Тульская обл,Тульская,Кредитные организации,25679.0,1471140.0,274,10.670197437594922,18.625011895536794
Центральный,Тульская обл,Тульская,Брокеры,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Дилеры,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Специализированные депозитарии ИФ ПИФ и НПФ,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Регистраторы,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Управляющие компании ИФ ПИФ и НПФ,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Депозитарии,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Саморегулируемые организации в сфере финансового рынка,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Депозитариев,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Управляющих,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Специализированных депозитариев,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Управляющие компании специализированных обществ,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Страховые брокеры,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Микрофинансовые компании,25679.0,1471140.0,5,0.19471163207290004,0.33987247984556196
Центральный,Тульская обл,Тульская,Инвестиционные советники,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Жилищные накопительные кооперативы,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Доверительные управляющие,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Список лиц осуществляющих деятельность представителей владельцев облигаций,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Аудиторские организации оказывающие аудиторские услуги общественно значимым организациям на финансовом рынке,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Страховые организации,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Операторы инвестиционных платформ,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Операторы платежных систем,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Операторы информационных систем с выпуском цифровых финансовых активов,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Объединения субъектов страхового дела,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Информационные агентства,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Негосударственные пенсионные фонды НПФ,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Операторы товарных поставок,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Участники эксперимента по партнерскому финансированию,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Биржи,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Клиринговые организации,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Микрофинансовых организаций,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Аккредитованные организации осуществляющие аттестацию специалистов финансового рынка,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Операторы финансовых платформ,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Бюро кредитных историй,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Страховых организаций и иностранных страховых организаций,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Сельскохозяйственных кредитных потребительских кооперативов,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Общества взаимного страхования,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Центральный депозитарий,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Репозитарии,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Акционерные инвестиционные фонды,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Центральные контрагенты,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Негосударственных пенсионных фондов,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Саморегулируемые организации актуариев,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Инвестиционных советников,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Кредитные рейтинговые агентства ,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Форекс-дилеры,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Страховых брокеров,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Кредитных потребительских кооперативов,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО акционерных инвестиционных фондов и управляющих компаний ИФ ПИФ и НПФ,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Брокеров,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Дилеров,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Регистраторов,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,Операторы обмена цифровых финансовых активов,25679.0,1471140.0,0,0.0,0.0
Центральный,Тульская обл,Тульская,СРО Форекс-дилеров,25679.0,1471140.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Все организации,36177.0,1187558.0,354,9.785222655278215,29.809070378036274
Центральный,Ярославская обл,Ярославская,Микрокредитные компании,36177.0,1187558.0,68,1.8796472897144594,5.7260361178148775
Центральный,Ярославская обл,Ярославская,Ломбарды,36177.0,1187558.0,11,0.30406059098322136,0.9262705484700537
Центральный,Ярославская обл,Ярославская,Кредитные потребительские кооперативы,36177.0,1187558.0,9,0.2487768471680902,0.7578577214754985
Центральный,Ярославская обл,Ярославская,Сельскохозяйственные кредитные потребительские кооперативы,36177.0,1187558.0,1,0.027641871907565584,0.0842064134972776
Центральный,Ярославская обл,Ярославская,Операторы по приему платежей,36177.0,1187558.0,10,0.2764187190756558,0.842064134972776
Центральный,Ярославская обл,Ярославская,Кредитные организации,36177.0,1187558.0,242,6.68933300163087,20.37795206634118
Центральный,Ярославская обл,Ярославская,Брокеры,36177.0,1187558.0,1,0.027641871907565584,0.0842064134972776
Центральный,Ярославская обл,Ярославская,Дилеры,36177.0,1187558.0,1,0.027641871907565584,0.0842064134972776
Центральный,Ярославская обл,Ярославская,Специализированные депозитарии ИФ ПИФ и НПФ,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Регистраторы,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Управляющие компании ИФ ПИФ и НПФ,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Депозитарии,36177.0,1187558.0,1,0.027641871907565584,0.0842064134972776
Центральный,Ярославская обл,Ярославская,Саморегулируемые организации в сфере финансового рынка,36177.0,1187558.0,1,0.027641871907565584,0.0842064134972776
Центральный,Ярославская обл,Ярославская,СРО Депозитариев,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Управляющих,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Специализированных депозитариев,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Управляющие компании специализированных обществ,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Страховые брокеры,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Микрофинансовые компании,36177.0,1187558.0,7,0.19349310335295908,0.5894448944809433
Центральный,Ярославская обл,Ярославская,Инвестиционные советники,36177.0,1187558.0,1,0.027641871907565584,0.0842064134972776
Центральный,Ярославская обл,Ярославская,Жилищные накопительные кооперативы,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Доверительные управляющие,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Список лиц осуществляющих деятельность представителей владельцев облигаций,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Аудиторские организации оказывающие аудиторские услуги общественно значимым организациям на финансовом рынке,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Страховые организации,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Операторы инвестиционных платформ,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Операторы платежных систем,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Операторы информационных систем с выпуском цифровых финансовых активов,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Объединения субъектов страхового дела,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Информационные агентства,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Негосударственные пенсионные фонды НПФ,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Операторы товарных поставок,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Участники эксперимента по партнерскому финансированию,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Биржи,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Клиринговые организации,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Микрофинансовых организаций,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Аккредитованные организации осуществляющие аттестацию специалистов финансового рынка,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Операторы финансовых платформ,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Бюро кредитных историй,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Страховых организаций и иностранных страховых организаций,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Сельскохозяйственных кредитных потребительских кооперативов,36177.0,1187558.0,1,0.027641871907565584,0.0842064134972776
Центральный,Ярославская обл,Ярославская,Общества взаимного страхования,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Центральный депозитарий,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Репозитарии,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Акционерные инвестиционные фонды,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Центральные контрагенты,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Негосударственных пенсионных фондов,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Саморегулируемые организации актуариев,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Инвестиционных советников,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Кредитные рейтинговые агентства ,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Форекс-дилеры,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Страховых брокеров,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Кредитных потребительских кооперативов,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО акционерных инвестиционных фондов и управляющих компаний ИФ ПИФ и НПФ,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Брокеров,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Дилеров,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Регистраторов,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,Операторы обмена цифровых финансовых активов,36177.0,1187558.0,0,0.0,0.0
Центральный,Ярославская обл,Ярославская,СРО Форекс-дилеров,36177.0,1187558.0,0,0.0,0.0
Центральный,г Москва,Москва,Все организации,2561.0,13149803.0,4761,1859.0394377196408,36.205865593575815
Центральный,г Москва,Москва,Микрокредитные компании,2561.0,13149803.0,217,84.73252635689184,1.650214835918074
Центральный,г Москва,Москва,Ломбарды,2561.0,13149803.0,244,95.27528309254198,1.8555411058249314
Центральный,г Москва,Москва,Кредитные потребительские кооперативы,2561.0,13149803.0,127,49.59000390472472,0.9657939362285504
Центральный,г Москва,Москва,Сельскохозяйственные кредитные потребительские кооперативы,2561.0,13149803.0,2,0.7809449433814917,0.015209353326433864
Центральный,г Москва,Москва,Операторы по приему платежей,2561.0,13149803.0,26,10.15228426395939,0.19772159324364025
Центральный,г Москва,Москва,Кредитные организации,2561.0,13149803.0,2483,969.5431472081218,18.882412154767643
