Номер,Полигон_ID,Регион,Тип_полигона,Название_полигона,Полигон
1,29,Российская Федерация,Регион,Московская,"[[[55.449809499989271,37.49815720008877],[55.446898600208669,37.485771800279906],[55.436278700093283,37.5352652004089],[55.451749799852621,37.531605499874104],[55.48741800011851,37.565484900265915],[55.489635099982252,37.611354100381789],[55.509843999947975,37.608096299816793],[55.521679300054643,37.578503899810983],[55.574426200244147,37.598489099924109],[55.57231909989963,37.690924600003029],[55.588797300102385,37.732173499609814],[55.65519160001918,37.84113969963056],[55.683650799830673,37.832524299998624],[55.6759866999725,37.857310399722451],[55.701254300066125,37.85817600016054],[55.706991100175969,37.907011800264115],[55.698014599783505,37.93980669964759],[55.683316799944464,37.913290800419645],[55.6761430001643,37.92047170013717],[55.673656000019605,37.963377899814759],[55.692773999856513,37.960203900387739],[55.697366599759562,37.944567099611959],[55.7162490001154,37.967427700050052],[55.731225499987488,37.923585400150728],[55.723377000206369,37.872450399806837],[55.734716799750004,37.864237999682757],[55.742194599983463,37.890953299751118],[55.746734499904505,37.8426548996984],[55.778562900009717,37.850678500000754],[55.824223200189863,37.836049500277738],[55.885618600177452,37.731555100266519],[55.909555499915484,37.555950499843846],[55.936691400150266,37.569950599816309],[55.951251200223737,37.562593100297192],[55.957305700007396,37.575367500268442],[55.941763299845491,37.519479500281591],[55.907555600029639,37.537025900162405],[55.877464300050747,37.426663400186442],[55.904320500037841,37.389917100227137],[55.951314599915122,37.422458099779021],[55.956828099871473,37.341570299845387],[55.9389068999746,37.354098699769281],[55.933870100207059,37.331320499995627],[55.921114299950148,37.377822999810348],[55.901455500071336,37.361771199831196],[55.892840600195029,37.377391800389148],[55.883243999957529,37.371376199749818],[55.870957600029669,37.411427999917294],[55.85440230025165,37.394556100067405],[55.855170399858878,37.374934699677965],[55.868361900033733,37.377488900186677],[55.862943700165772,37.345879900047237],[55.84629959995425,37.332076700005075],[55.8438639998908,37.349230100424052],[55.839012200026843,37.340409799567453],[55.821284500249533,37.352312099789458],[55.829862000016533,37.393918699559208],[55.809762199860018,37.387890500047945],[55.809241900009511,37.371746600294216],[55.806952400104478,37.386785500383155],[55.792363500000874,37.374481199579861],[55.806561899948349,37.347375799811118],[55.79722820010403,37.307919100281765],[55.79660089994843,37.324970199657741],[55.792086600227151,37.3100591999023],[55.7801653998103,37.311843299870532],[55.781086399756475,37.328409399722943],[55.770591300113608,37.308493699568317],[55.766820699794209,37.320702300149662],[55.788191900158949,37.370601000371892],[55.745982000222909,37.3689476996006],[55.705919300192591,37.392477400296514],[55.696929199872443,37.377900999628196],[55.710603300176956,37.376616200362776],[55.7088215999803,37.364131599596988],[55.682856800208015,37.326096500174458],[55.676478400069129,37.354438599814955],[55.691669499895,37.357896599822539],[55.698838899885459,37.4021616998952],[55.6647646998897,37.415457299699426],[55.664281000091592,37.319522499567768],[55.6465719997675,37.311203299637953],[55.6436881000476,37.240712999654761],[55.6195406998487,37.227527599779705],[55.600113900051781,37.095726899871181],[55.5903604001486,37.086974899722236],[55.549963399960916,37.125470199776714],[55.538945999766838,37.113559500306792],[55.513136899933158,37.118630700291362],[55.515205500206832,37.138777599850641],[55.492812199781838,37.124366199937072],[55.473408699873687,37.139812900130664],[55.464917200024445,37.092279499984045],[55.43817620025294,37.148848200174257],[55.439512200043396,37.108499099868538],[55.449226599913175,37.112778399895774],[55.441231600095421,37.089283400220893],[55.462660299855827,37.060613100192938],[55.464060999816809,37.036818600405752],[55.445128799772874,37.019233699630036],[55.45546050010779,36.973446200390811],[55.493772300069963,36.977651100149671],[55.496155299790757,36.935057799855088],[55.514568200081442,36.937410599873715],[55.50835129998967,36.816239800367953],[55.440832899958366,36.803101200024116],[55.4010347002004,36.861874499770408],[55.392081700202311,36.848265699647527],[55.380331600053637,36.85605640003439],[55.315588800192472,36.986441499683849],[55.291039199998863,36.993351100100824],[55.284374600249976,37.025986800049679],[55.264835500180709,36.952517099984448],[55.237536499915052,36.940740299797312],[55.232673399923726,36.872234399836373],[55.227342500128145,36.855839100262244],[55.215076200034105,36.872101099729605],[55.195549099948948,36.809450699963236],[55.242472500104782,36.799950999663963],[55.269827600183078,36.763245800323716],[55.259771499987096,36.726267300236657],[55.277490299894055,36.659326499960969],[55.26946679985798,36.614138699835735],[55.282900400247911,36.600553099603246],[55.29431040023826,36.612989500364165],[55.311175400218644,36.607751200261873],[55.316018100100109,36.627066900366856],[55.334692900214918,36.600328800158252],[55.348720500240461,36.617343300373022],[55.35127980025419,36.600825200201086],[55.322033699760254,36.5565263998306],[55.324066800211085,36.5369936002777],[55.296300700178222,36.516430399856119],[55.304500800087908,36.485538199618077],[55.2905596997885,36.43743559995778],[55.308877499944288,36.417815800366213],[55.294423500005337,36.384993699995846],[55.2811038002414,36.389854200130515],[55.277218199966228,36.368929000209221],[55.258372200129088,36.383547200385976],[55.25506700025602,36.3434698997425],[55.220968999923741,36.33329689956139],[55.190839300210087,36.295485900157757],[55.185734199960734,36.31347089978118],[55.171483900107546,36.2647839999276],[55.191041199809717,36.248495100409],[55.193375300090793,36.190450799685436],[55.174134800159322,36.139255799965383],[55.207664899960207,36.097151999753919],[55.210082400243721,36.113575599852879],[55.21526399979507,36.048652899897036],[55.227703000081419,36.038664899663786],[55.21436129991082,36.022026100053836],[55.217516800119881,35.995983199755358],[55.241799700181105,35.958879300244462],[55.232418599966024,35.930503699731958],[55.247898500021506,35.888598100211595],[55.232314799924779,35.842833100177188],[55.246011099912607,35.814426700026843],[55.262209000134987,35.828911300059644],[55.26110449979808,35.793411499693661],[55.295577699761,35.741156099866146],[55.279400100088708,35.722416599845644],[55.29090360002067,35.706761500387586],[55.278337599900055,35.663479399780726],[55.295669299749022,35.610076299770014],[55.290266899810092,35.573079800139396],[55.275854899946864,35.560636600030193],[55.262245699831567,35.576492499903793],[55.250420800045845,35.560645600251007],[55.25529620003249,35.503815100444285],[55.240189000078885,35.508232299952681],[55.228705699780335,35.418499299659516],[55.2440604000937,35.359775900428758],[55.269062399857205,35.350886200225034],[55.291095500109577,35.29392439996144],[55.310769300214361,35.295403500331247],[55.326044500086425,35.259841099966479],[55.35185800003768,35.290961400421509],[55.389008099786508,35.286192199662366],[55.397652299829758,35.305513899615278],[55.412433499772533,35.297792799798174],[55.428692100070975,35.329658300392111],[55.435007599924006,35.303873600160955],[55.450466300158212,35.3133941997653],[55.472355400085291,35.289004699951192],[55.48020529985979,35.324761599948204],[55.514626600145448,35.3135699003534],[55.52758570008524,35.344685100174331],[55.550720700176385,35.298146900411723],[55.57568350016254,35.2969510002236],[55.575828000228,35.372138100347229],[55.587866399868517,35.364621299883765],[55.5940825000647,35.395002700085058],[55.630670000197711,35.382639800379138],[55.635545399784917,35.35428959973126],[55.645243499842138,35.359541200289414],[55.6659813998271,35.323250300365316],[55.702770400023724,35.337021199684671],[55.708153199850926,35.316500500355914],[55.734376999865617,35.304097000392233],[55.743729899976927,35.344752400158768],[55.758336299939174,35.327064399737992],[55.769414400131154,35.338711099617342],[55.793941300002473,35.330121999962046],[55.799829899967222,35.283168899810846],[55.822459199948469,35.28459860002647],[55.847058999864146,35.250077799826954],[55.880217600021695,35.223436099628088],[55.892604500231755,35.227456900449283],[55.894146599823785,35.208637199738575],[55.908882599916524,35.226927100145758],[55.889125700164016,35.199279099979265],[55.907153399864569,35.189813000264905],[55.9194567999059,35.204486199794985],[55.94635640018879,35.158349599965163],[55.971350899801905,35.1491349000712],[56.012078800074676,35.196821499804685],[56.016559400243239,35.2256354000225],[56.030601499827355,35.239783999596227],[56.042807299869651,35.231404900003213],[56.039058000101249,35.266758499556659],[56.092637699988188,35.338025700326966],[56.111594300165621,35.283414800145067],[56.1249955998253,35.284550099984244],[56.130453499775967,35.30898510036576],[56.140433899785307,35.291908900264161],[56.154467900150848,35.304931599969962],[56.1598092998359,35.341365100259],[56.178871399992374,35.363129400317746],[56.183957300212626,35.348939000336941],[56.196974500027068,35.363860000138175],[56.209247899842126,35.320226999615272],[56.227990899845508,35.315790899553406],[56.234859300158007,35.391942999599735],[56.248912200115512,35.411788299683849],[56.240880300158096,35.461277500188942],[56.259486299918024,35.50231009984833],[56.276812800151504,35.474962100155608],[56.286962700004551,35.491342399661164],[56.309706699982712,35.467212900138065],[56.327309699840953,35.48062129959601],[56.33062139990858,35.465697600357487],[56.358676699965542,35.478966500434694],[56.361995900209308,35.498551599903465],[56.361215800096261,35.470511900137126],[56.37352009979287,35.482453000392923],[56.367574899939768,35.505407599644172],[56.395409999992182,35.520323099959228],[56.399550900087377,35.497957499988615],[56.378870100066933,35.461628799855646],[56.3829073001109,35.417667299806169],[56.420882800244215,35.429611999611382],[56.430690299858611,35.457008899994946],[56.44343940003472,35.424871899775894],[56.458655599865551,35.43427059979291],[56.430333300110988,35.518456799650778],[56.462694899762596,35.555169299599129],[56.477052500128252,35.620240400341515],[56.458507099936185,35.621673000318992],[56.460063400047716,35.65857770021222],[56.446745400229929,35.685285599959286],[56.4291467001064,35.681302999995523],[56.413830199868869,35.728980499795227],[56.389720699916495,35.735271900295004],[56.406391000058932,35.801088999778415],[56.3939448001621,35.860810599766239],[56.388272900045081,35.836079399682831],[56.386640799943223,35.862528500186386],[56.37212020024532,35.871625299792413],[56.373256300209619,36.049948799644369],[56.363181000225779,36.07352550019624],[56.339127000032533,36.06071589974033],[56.335661700102833,36.088667100180032],[56.380285100217066,36.099532999685891],[56.3869150001986,36.124692800364471],[56.399513399869875,36.126591699636265],[56.417564200143715,36.2739770001175],[56.4414908997602,36.305615199995259],[56.473675200241018,36.4256186998748],[56.47268329986764,36.537906000247119],[56.496708799921237,36.540477600224506],[56.499835599867879,36.589569699559888],[56.517958000117289,36.614858599822867],[56.516295299851095,36.652505900130791],[56.503498500030389,36.648741299726737],[56.498061999790934,36.681721199956712],[56.523223100183429,36.652869799567441],[56.568615100018235,36.800370800362543],[56.579103299953829,36.813077900349356],[56.597475500197106,36.803017999859094],[56.566158299814276,36.967094000116049],[56.546883500185174,36.969795899827147],[56.526246999807142,37.055547699731733],[56.546429499805811,37.071248800119065],[56.540408799810393,37.098214800220376],[56.58686720021052,37.147578499791905],[56.601611900242347,37.126290700296124],[56.620507800176654,37.133940899681022],[56.640718499928312,37.114992700358755],[56.6519861000362,37.159102199647805],[56.669120600002088,37.1300136997192],[56.696424900003876,37.174250100415122],[56.755621400014149,37.066831400286276],[56.775192699849526,37.14701609962691],[56.76951310006541,37.2063938999824],[56.786993599859784,37.243032700348351],[56.767063300183167,37.225260700261856],[56.745380700197643,37.2491963999405],[56.7754304999342,37.280950900206392],[56.763785900151618,37.34283289994346],[56.779352600094228,37.350857899821051],[56.7965342998404,37.442926700414432],[56.7765864000375,37.47742219956416],[56.821923700003993,37.515797800005373],[56.839533799933747,37.552027600117185],[56.866268000146647,37.545829699865521],[56.866790300125729,37.572518999994713],[56.89252620014588,37.524739200050476],[56.9094929001194,37.531957800263854],[56.914738199768408,37.585203399554416],[56.929786700018951,37.5910675999325],[56.935101299987252,37.64547100006331],[56.946070500210567,37.649371699724384],[56.940172699757966,37.67863859967855],[56.958511799821,37.698306900210639],[56.955834599786044,37.734617500189131],[56.949990999963518,37.758184700158438],[56.931838500222284,37.750894600336494],[56.929675299973667,37.785248400131593],[56.908819199789377,37.7984616001699],[56.903485800107489,37.866278200355339],[56.878111399759462,37.88772569964766],[56.887930500029086,37.942993100317324],[56.870962800245366,37.962562299605338],[56.86513779981135,37.952639899744327],[56.865395999926875,37.984000900186572],[56.767321600005232,37.992709899779356],[56.767872299804253,38.051566699727971],[56.750089599814373,38.06149899992198],[56.761445899939531,38.067499100131215],[56.772755200128131,38.156322600216811],[56.760653000217474,38.241535000420868],[56.793463400219025,38.244298699731871],[56.759975700175687,38.304353800167235],[56.721838999892952,38.319536499871958],[56.6982403001216,38.301447600204426],[56.645055199763817,38.314813099717583],[56.630742600230917,38.344647999934239],[56.603812700094522,38.33098300030889],[56.596907700182271,38.357459099678351],[56.581451800236607,38.362915700276005],[56.524768500205425,38.268102700101622],[56.510653000066895,38.297388000247793],[56.515177800209131,38.339228000294383],[56.494960399998433,38.298436300048309],[56.481059700204185,38.343040700092047],[56.460275200185492,38.340280300292989],[56.45279859986374,38.354284899926938],[56.459764500206688,38.39434779967803],[56.433069099771558,38.415214600122908],[56.432451799794933,38.3964857002228],[56.400634599848388,38.381786300429042],[56.387079700118989,38.446251200051393],[56.327781400098161,38.412962900099672],[56.3126925001672,38.438609999989012],[56.292228099770512,38.43580480030846],[56.283184800067659,38.396988199826296],[56.275151000065364,38.41062549990005],[56.266177400124718,38.396183400061716],[56.20261739978929,38.45945410000661],[56.213465699845756,38.528032600012239],[56.189290400089021,38.501088599652348],[56.182146400113083,38.521040899866478],[56.161630299829937,38.509883300319984],[56.141719399957594,38.522683799943422],[56.132709700030659,38.510352299950057],[56.114613199774169,38.533215100362213],[56.078398999954629,38.530566000030547],[56.055436800232712,38.58489800026598],[56.024831599795277,38.589286000036054],[56.015361099754386,38.612521100031188],[55.994318700181907,38.573242099841366],[55.97690480007725,38.6111320000731],[55.988925500164839,38.692028399578874],[55.979874900021684,38.731430200366447],[55.913745999979767,38.838211199949569],[55.94519959978237,38.885039000390066],[55.93095459985625,38.957199999715158],[55.950116699789191,39.044201700234794],[55.936213300157419,39.008075800166978],[55.921429499955991,39.042563500143331],[55.9379994001535,39.0612951003792],[55.908286200146222,39.028881400188084],[55.880622999991317,39.077518699563257],[55.857343900058424,39.059170200253277],[55.840630200070677,39.259630500071353],[55.864863099880154,39.327174299871331],[55.847999999884451,39.327168399736593],[55.832032799835019,39.295963000078132],[55.802811600153007,39.32107230016635],[55.773017800059677,39.325843499677035],[55.780779899792776,39.437277899992637],[55.773446999965131,39.42364170035529],[55.773556699997869,39.470078800122337],[55.7469903001051,39.470274599616687],[55.744993399855161,39.482841399824224],[55.745226800078569,39.521138500085954],[55.787257399837358,39.523467299814968],[55.788482000041881,39.59495710041773],[55.805448099904368,39.627909099873193],[55.785724899907734,39.660624500150732],[55.787435199855111,39.703409599741576],[55.814087799833317,39.696764399563904],[55.824882599865475,39.73119590003779],[55.842352899953482,39.732104699559443],[55.841350700091766,39.787617299877468],[55.8296956000907,39.791723199902208],[55.842216999907464,39.851664199923334],[55.833195499913131,39.889102100243406],[55.802928600029304,39.909240400230487],[55.773691600030872,39.903745100210472],[55.760985100049766,39.886481400149307],[55.741895900245254,39.903052299700335],[55.667186199767457,40.04348940005525],[55.655344100167156,40.053589599867564],[55.635320800087129,40.0414473003442],[55.607689399863943,40.093163499897059],[55.577239999866777,40.074837900440457],[55.581884100138438,40.046829300348975],[55.526497900228094,40.04887089969867],[55.526620300206957,40.167801999775122],[55.50619220000533,40.171194400308934],[55.49831979988528,40.200103099738612],[55.472243799862213,40.186217299606142],[55.461913299935418,40.194029299946976],[55.460586800002943,40.153403499669139],[55.439605100205824,40.140777000122625],[55.418106700082433,40.14256909958857],[55.393976500185886,40.178833400397423],[55.348553700101434,40.202142400299408],[55.334833799748367,40.178899299908153],[55.315762000197367,40.205688199846179],[55.31206349987076,40.17950230033091],[55.264389299793152,40.154644300350185],[55.241915800141328,40.03535969973467],[55.224076699805039,40.0046948002128],[55.199897199932991,39.993913900197413],[55.213318499748539,39.98748370010486],[55.215293900161214,39.922233900198023],[55.186189699897852,39.784502900076291],[55.117414099833809,39.70563879966187],[55.116364999872758,39.775137300282609],[55.137607899825241,39.799059200041825],[55.111142099919505,39.862564600126063],[55.0052162997913,39.804255999774455],[55.030612200067537,39.795684299588004],[55.035044500229617,39.773733900043396],[55.003971500129694,39.769972600049982],[55.025080300254444,39.625367700357288],[54.988013299764816,39.602884599849347],[54.983877300162987,39.517518499696678],[54.96975449981818,39.5205832999178],[54.931445500231575,39.465549799887071],[54.901425800148274,39.486498700060565],[54.901958100161266,39.461382800049989],[54.892387000039548,39.4662070001624],[54.866245999754426,39.398601499576785],[54.8543000002054,39.38948610035294],[54.839912600213268,39.415177100011761],[54.826963500228828,39.385791299944913],[54.799827300212542,39.3612860001042],[54.782728799930396,39.362820900226211],[54.756897200172375,39.318258599728381],[54.747372500154142,39.370879000327193],[54.7313979001043,39.33050100032051],[54.719035399973507,39.336907100410542],[54.73583969975806,39.26821630021459],[54.718611299905376,39.232055399986621],[54.68457600009981,39.232167400139588],[54.6775577001622,39.256320599914716],[54.661601299958704,39.2571941001375],[54.637640000048805,39.231597899690485],[54.638053799789077,39.182282199799261],[54.660840900014819,39.162813300107416],[54.643067299826782,39.15049370009649],[54.645933699805141,39.127352299775339],[54.632505600191337,39.125956599894721],[54.646040600181323,39.099954899928605],[54.6344696001716,39.082055700194474],[54.643649199935112,39.034977100008177],[54.628108199884366,38.99289670001167],[54.600977100133889,38.971764099752249],[54.609955999910312,38.952496400226266],[54.634240799905058,38.946505300237675],[54.61482860016406,38.867866700315915],[54.625619899753644,38.849023000214061],[54.607053600252584,38.826603000066655],[54.587422799903777,38.836975499902564],[54.579030899803968,38.822631799723865],[54.569218499972465,38.83428539956293],[54.551413999794079,38.797010500347881],[54.537870999757843,38.808943900245083],[54.533683900189089,38.852081900300391],[54.5243615001329,38.8082165999366],[54.497974499837028,38.803526300005387],[54.478447100172275,38.778791200335377],[54.47006049986561,38.7995139002287],[54.453427200234842,38.80094889960634],[54.462824600256511,38.825177200335929],[54.441287699769873,38.880352300008326],[54.439280300057987,38.930666700120014],[54.407988600138253,38.940648299856662],[54.392078600080026,38.869913100262465],[54.371186600016756,38.877142700346553],[54.37013179982057,38.857918400228357],[54.386906000186741,38.854629599701354],[54.392948000095828,38.835098400048025],[54.374625499897888,38.819578099984767],[54.374372800174342,38.7739307999135],[54.363574300013454,38.778134399810313],[54.348532399938961,38.71298310017437],[54.290800199965588,38.70361970035475],[54.284554000118987,38.719932499551533],[54.272809899769754,38.705647900433576],[54.271417999825474,38.715645700388279],[54.255695899756176,38.65811379960104],[54.280507600059025,38.632172799696832],[54.294103400112078,38.512910400045371],[54.30610529984051,38.518998299793736],[54.312084099949743,38.507834899825241],[54.32178360020589,38.519503799770405],[54.344929800037335,38.5039226002192],[54.39504749976436,38.527365399691121],[54.401817800049173,38.475554000277668],[54.416073799851347,38.453654699601543],[54.423191200238819,38.470255099826261],[54.440010400210952,38.450722600310712],[54.466638299945032,38.386516599644835],[54.503248999890957,38.400268900244669],[54.526483299880908,38.37617240033353],[54.545923999788045,38.421948199914425],[54.536677099780889,38.450956100300857],[54.550087699994151,38.436685300203862],[54.550407100102291,38.458750400237193],[54.572540399895956,38.44613479995013],[54.595114499820568,38.519172500195225],[54.616477699823008,38.482376400331646],[54.653588200254944,38.456644399766446],[54.64842900003913,38.395869299630874],[54.637745699962693,38.391515399909053],[54.658136800258092,38.345682499815553],[54.650699599842028,38.318028899551507],[54.677532900018207,38.291258900167122],[54.666913500259682,38.234161800147035],[54.696464799766147,38.212292000144828],[54.686647099920719,38.137144000092064],[54.716841000147213,38.11846029982388],[54.718491399965444,38.027778100075523],[54.736143399986418,38.031018200236133],[54.7342617997424,38.044820500166281],[54.76467290002256,38.039656700045441],[54.7831144000595,38.01654950038386],[54.780699799778859,37.953996099803419],[54.798754800143854,37.98220120007494],[54.825312500102541,37.98985439983295],[54.850003099875096,37.936623699999757],[54.8323695999361,37.748159900439589],[54.8156138002243,37.779168000417371],[54.804422000212924,37.7643633001062],[54.785023899751025,37.778028800093296],[54.7438073001764,37.763017899593422],[54.715531199931888,37.684766999971771],[54.743346600204404,37.626515500132882],[54.7376041999172,37.54799640039829],[54.757527099872732,37.556968399757011],[54.780427900116649,37.544787399912821],[54.793083899914109,37.497114099737075],[54.807356799780223,37.503987300418714],[54.819035999885386,37.467194200029724],[54.838865700045858,37.456396099971528],[54.838291700040088,37.37681470019271],[54.851836499790693,37.370223999905136],[54.833733699995832,37.355907400101671],[54.850801800174224,37.303604899807226],[54.826633000085678,37.294629200287943],[54.830662600086896,37.270913000355847],[54.847837899846581,37.27427159998058],[54.8487832001955,37.203819199918939],[54.866585399777534,37.165544800084547],[54.878544600134489,37.175774100379385],[54.895108700024934,37.16715010027707],[54.923255599931736,37.192994499847032],[54.950444200024151,37.160496199915713],[54.96815209997726,37.1717409001123],[54.991397700078437,37.13429780034329],[55.00040429983153,37.156643499935342],[55.0324086000021,37.095867799725283],[55.056549999862057,37.083806200355355],[55.063487599989685,37.118158800001311],[55.098063000241552,37.116322199792648],[55.110457899764128,37.055379800113656],[55.127078600110622,37.0606128998686],[55.143376000244245,37.044815899833225],[55.164339299897563,37.1698789997522],[55.231578700125,37.163361099833537],[55.252690800243784,37.214206399786292],[55.240486200093528,37.270155399872692],[55.258824099764468,37.271560700048667],[55.220715600229312,37.31696760016996],[55.238041899754876,37.334409899682441],[55.250576399934175,37.405315100054509],[55.291278199855753,37.417987199881225],[55.31678729977682,37.38273040008778],[55.314726899911022,37.427817599681021],[55.336534100105268,37.405114499963304],[55.352922500188129,37.443087799785928],[55.364652400074192,37.427572099995359],[55.381165600060967,37.447107800208244],[55.371290700114685,37.46750379990084],[55.40678169993015,37.4689585999439],[55.447645199774513,37.372124599687766],[55.469006800202408,37.394573099785873],[55.462932099821842,37.411257099926047],[55.481899200071894,37.445218500333681],[55.449809499989271,37.49815720008877]],[[56.021139199814115,37.188843499903612],[56.016445900208453,37.131602099906218],[55.9942419998867,37.152710900200418],[55.963719399844422,37.146610800431972],[55.948007800249911,37.217454800380324],[55.963120800185891,37.205639699622679],[55.98130609983906,37.220514700291574],[55.967806499844357,37.268291300436829],[55.993142600039278,37.26056220022366],[56.021139199814115,37.188843499903612]],[[55.760486600048523,36.978754499914828],[55.747457499976974,36.966959199822838],[55.753965800029619,36.956371399864452],[55.760037299902081,36.968055999665751],[55.734436100064158,36.888078800376093],[55.731048899772134,36.918914200138715],[55.741232099917113,36.905172099909009],[55.736766200125828,36.924282899687626],[55.754666199967289,36.944198100378856],[55.736993299934284,36.935488199775762],[55.73176129983608,36.947672199992894],[55.739656199835224,37.005686399967885],[55.729929399831576,36.962086300242277],[55.7253243001835,37.006073299869342],[55.709585699875674,37.024252299661384],[55.712089900114108,36.992043799833993],[55.70541309991836,37.004173600198669],[55.722627699881514,37.067830999720456],[55.716102700181636,37.113009399874556],[55.728082299774655,37.127775300151995],[55.743621500000245,37.092662600011636],[55.735294099941882,37.079597400111538],[55.731675499760058,37.120337299905145],[55.7191913000965,37.04139660014647],[55.745418299936148,37.020470400400256],[55.744511600249609,36.986177100342843],[55.760486600048523,36.978754499914828]],[[55.822498400116388,37.872252200014032],[55.813562199860712,37.845327100207783],[55.804210699898931,37.866586800401706],[55.815140600186908,37.899934600266306],[55.822498400116388,37.872252200014032]],[[55.801989700104912,37.290501899698256],[55.7963971002236,37.293168400397121],[55.803558799776624,37.303564100123594],[55.801989700104912,37.290501899698256]],[[56.005357800185266,37.793691399585668],[56.006109899907642,37.799507300245921],[56.009590100174307,37.798958000212565],[56.005357800185266,37.793691399585668]],[[55.654866700138655,37.288567199867373],[55.652046700018673,37.292595000361359],[55.65470820002912,37.292645700377648],[55.654866700138655,37.288567199867373]],[[55.823918800232491,37.868510900111971],[55.822869700148885,37.868941800394396],[55.824902699806387,37.876001600024949],[55.823918800232491,37.868510900111971]],[[56.002492499823461,37.792101100360185],[56.0031556997705,37.794093899630184],[56.002850199947716,37.790014199869063],[56.002492499823461,37.792101100360185]]]"
